id,project_a,project_b
2700,https://github.com/vercel/swr,https://github.com/mmcloughlin/addchain
2707,https://github.com/vercel/swr,https://github.com/fastify/fastify
2708,https://github.com/vercel/swr,https://github.com/servo/rust-smallvec
2716,https://github.com/mysticatea/abort-controller,https://github.com/gulpjs/gulp
2717,https://github.com/mysticatea/abort-controller,https://github.com/axios/axios
2718,https://github.com/mysticatea/abort-controller,https://github.com/floating-ui/floating-ui
2722,https://github.com/mysticatea/abort-controller,https://github.com/go-task/slim-sprig
2724,https://github.com/mysticatea/abort-controller,https://github.com/brooooooklyn/snappy
2729,https://github.com/mysticatea/abort-controller,https://github.com/heim-rs/darwin-libproc
2737,https://github.com/getsentry/sentry-javascript,https://github.com/debug-js/debug
2740,https://github.com/getsentry/sentry-javascript,https://github.com/facebook/react
2746,https://github.com/getsentry/sentry-javascript,https://github.com/ajv-validator/ajv
2747,https://github.com/getsentry/sentry-javascript,https://github.com/epoberezkin/fast-deep-equal
2750,https://github.com/getsentry/sentry-javascript,https://github.com/emotion-js/emotion
2752,https://github.com/getsentry/sentry-javascript,https://github.com/ethers-io/ethers.js
2753,https://github.com/getsentry/sentry-javascript,https://github.com/formatjs/formatjs
2755,https://github.com/humanwhocodes/object-schema,https://github.com/getsentry/sentry-javascript
2757,https://github.com/humanwhocodes/object-schema,https://github.com/dcodeio/long.js
2758,https://github.com/humanwhocodes/object-schema,https://github.com/cssnano/cssnano
2763,https://github.com/humanwhocodes/object-schema,https://github.com/gulpjs/gulp
2764,https://github.com/humanwhocodes/object-schema,https://github.com/axios/axios
2767,https://github.com/humanwhocodes/object-schema,https://github.com/epoberezkin/fast-deep-equal
2769,https://github.com/humanwhocodes/object-schema,https://github.com/heim-rs/darwin-libproc
2772,https://github.com/humanwhocodes/object-schema,https://github.com/emotion-js/emotion
2777,https://github.com/humanwhocodes/object-schema,https://github.com/formatjs/formatjs
2779,https://github.com/humanwhocodes/object-schema,https://github.com/brooooooklyn/snappy
2781,https://github.com/humanwhocodes/object-schema,https://github.com/fastify/fastify
2784,https://github.com/streetsidesoftware/cspell,https://github.com/level/levelup
2785,https://github.com/streetsidesoftware/cspell,https://github.com/mikemcl/bignumber.js
2786,https://github.com/streetsidesoftware/cspell,https://github.com/prettier/prettier
2789,https://github.com/streetsidesoftware/cspell,https://github.com/redux-saga/redux-saga
2795,https://github.com/streetsidesoftware/cspell,https://github.com/cssnano/cssnano
2804,https://github.com/streetsidesoftware/cspell,https://github.com/electron/electron
2806,https://github.com/streetsidesoftware/cspell,https://github.com/browserslist/browserslist
2808,https://github.com/streetsidesoftware/cspell,https://github.com/immerjs/immer
2813,https://github.com/streetsidesoftware/cspell,https://github.com/heim-rs/darwin-libproc
2818,https://github.com/streetsidesoftware/cspell,https://github.com/humanwhocodes/object-schema
2819,https://github.com/streetsidesoftware/cspell,https://github.com/pandas-dev/pandas
2821,https://github.com/streetsidesoftware/cspell,https://github.com/inikulin/parse5
2823,https://github.com/streetsidesoftware/cspell,https://github.com/gregberge/svgr
2824,https://github.com/streetsidesoftware/cspell,https://github.com/numpy/numpy
2834,https://github.com/streetsidesoftware/cspell,https://github.com/mmcloughlin/addchain
2835,https://github.com/streetsidesoftware/cspell,https://github.com/kaelzhang/node-ignore
2837,https://github.com/streetsidesoftware/cspell,https://github.com/google/flatbuffers
2841,https://github.com/streetsidesoftware/cspell,https://github.com/fastify/fastify
2845,https://github.com/boa-dev/boa,https://github.com/ajv-validator/ajv
2852,https://github.com/pandas-dev/pandas,https://github.com/axios/axios
2855,https://github.com/pandas-dev/pandas,https://github.com/jedisct1/go-minisign
2860,https://github.com/pandas-dev/pandas,https://github.com/facebook/react
2862,https://github.com/pandas-dev/pandas,https://github.com/go-task/slim-sprig
2867,https://github.com/pandas-dev/pandas,https://github.com/eslint/eslint
2872,https://github.com/pandas-dev/pandas,https://github.com/gregberge/svgr
2873,https://github.com/pandas-dev/pandas,https://github.com/heim-rs/darwin-libproc
2874,https://github.com/pandas-dev/pandas,https://github.com/numpy/numpy
2877,https://github.com/pandas-dev/pandas,https://github.com/motdotla/dotenv
2883,https://github.com/pandas-dev/pandas,https://github.com/formatjs/formatjs
2892,https://github.com/pandas-dev/pandas,https://github.com/alexeyraspopov/picocolors
2896,https://github.com/inikulin/parse5,https://github.com/emotion-js/emotion
2897,https://github.com/inikulin/parse5,https://github.com/immerjs/immer
2898,https://github.com/inikulin/parse5,https://github.com/facebook/react
2904,https://github.com/inikulin/parse5,https://github.com/humanwhocodes/object-schema
2910,https://github.com/inikulin/parse5,https://github.com/gregberge/svgr
2911,https://github.com/inikulin/parse5,https://github.com/heim-rs/darwin-libproc
2913,https://github.com/inikulin/parse5,https://github.com/babel/babel
2917,https://github.com/inikulin/parse5,https://github.com/getsentry/sentry-javascript
2919,https://github.com/inikulin/parse5,https://github.com/google/flatbuffers
2922,https://github.com/inikulin/parse5,https://github.com/fastify/fastify
2924,https://github.com/nodeca/js-yaml,https://github.com/ethers-io/ethers.js
2934,https://github.com/nodeca/js-yaml,https://github.com/emotion-js/emotion
2936,https://github.com/nodeca/js-yaml,https://github.com/eslint/eslint
2938,https://github.com/nodeca/js-yaml,https://github.com/babel/babel
2942,https://github.com/nodeca/js-yaml,https://github.com/inikulin/parse5
2947,https://github.com/nodeca/js-yaml,https://github.com/mattn/go-isatty
2948,https://github.com/nodeca/js-yaml,https://github.com/boa-dev/boa
2949,https://github.com/nodeca/js-yaml,https://github.com/floating-ui/floating-ui
2952,https://github.com/nodeca/js-yaml,https://github.com/debug-js/debug
2955,https://github.com/nodeca/js-yaml,https://github.com/lukeed/polka
2960,https://github.com/nodeca/js-yaml,https://github.com/ljharb/qs
2961,https://github.com/nodeca/js-yaml,https://github.com/google/flatbuffers
2971,https://github.com/formatjs/formatjs,https://github.com/cssnano/cssnano
2972,https://github.com/formatjs/formatjs,https://github.com/emotion-js/emotion
2973,https://github.com/formatjs/formatjs,https://github.com/eslint/eslint
2980,https://github.com/formatjs/formatjs,https://github.com/floating-ui/floating-ui
2981,https://github.com/formatjs/formatjs,https://github.com/debug-js/debug
2983,https://github.com/yahoo/serialize-javascript,https://github.com/eslint/eslint
2990,https://github.com/yahoo/serialize-javascript,https://github.com/vuejs/vue
2994,https://github.com/yahoo/serialize-javascript,https://github.com/mochajs/mocha
2995,https://github.com/yahoo/serialize-javascript,https://github.com/clap-rs/clap
2996,https://github.com/yahoo/serialize-javascript,https://github.com/floating-ui/floating-ui
2997,https://github.com/yahoo/serialize-javascript,https://github.com/debug-js/debug
2999,https://github.com/yahoo/serialize-javascript,https://github.com/getsentry/sentry-javascript
3001,https://github.com/yahoo/serialize-javascript,https://github.com/pnpm/cmd-shim
3002,https://github.com/yahoo/serialize-javascript,https://github.com/rollup/rollup
3008,https://github.com/yahoo/serialize-javascript,https://github.com/rich-harris/magic-string
3012,https://github.com/yahoo/serialize-javascript,https://github.com/jedisct1/go-minisign
3013,https://github.com/yahoo/serialize-javascript,https://github.com/formatjs/formatjs
3014,https://github.com/yahoo/serialize-javascript,https://github.com/electron/electron
3018,https://github.com/yahoo/serialize-javascript,https://github.com/humanwhocodes/object-schema
3019,https://github.com/yahoo/serialize-javascript,https://github.com/mmcloughlin/addchain
3024,https://github.com/yahoo/serialize-javascript,https://github.com/mattn/go-isatty
3025,https://github.com/yahoo/serialize-javascript,https://github.com/numpy/numpy
3028,https://github.com/yahoo/serialize-javascript,https://github.com/pytest-dev/pytest
3032,https://github.com/yahoo/serialize-javascript,https://github.com/pion/webrtc
3034,https://github.com/yahoo/serialize-javascript,https://github.com/prettier/prettier
3036,https://github.com/yahoo/serialize-javascript,https://github.com/motdotla/dotenv
3037,https://github.com/yahoo/serialize-javascript,https://github.com/tklauser/go-sysconf
3039,https://github.com/yahoo/serialize-javascript,https://github.com/heim-rs/darwin-libproc
3046,https://github.com/mmcloughlin/addchain,https://github.com/babel/babel
3047,https://github.com/mmcloughlin/addchain,https://github.com/go-task/slim-sprig
3050,https://github.com/mmcloughlin/addchain,https://github.com/clap-rs/clap
3053,https://github.com/mmcloughlin/addchain,https://github.com/import-js/eslint-plugin-import
3058,https://github.com/mmcloughlin/addchain,https://github.com/jedisct1/go-minisign
3059,https://github.com/mmcloughlin/addchain,https://github.com/formatjs/formatjs
3060,https://github.com/mmcloughlin/addchain,https://github.com/electron/electron
3069,https://github.com/mmcloughlin/addchain,https://github.com/axios/axios
3072,https://github.com/mmcloughlin/addchain,https://github.com/boa-dev/boa
3077,https://github.com/kaelzhang/node-ignore,https://github.com/ethers-io/ethers.js
3078,https://github.com/kaelzhang/node-ignore,https://github.com/facebook/react
3081,https://github.com/kaelzhang/node-ignore,https://github.com/debug-js/debug
3084,https://github.com/kaelzhang/node-ignore,https://github.com/dcodeio/long.js
3086,https://github.com/kaelzhang/node-ignore,https://github.com/ajv-validator/ajv
3090,https://github.com/kaelzhang/node-ignore,https://github.com/gulpjs/gulp
3091,https://github.com/kaelzhang/node-ignore,https://github.com/humanwhocodes/object-schema
3092,https://github.com/kaelzhang/node-ignore,https://github.com/browserslist/browserslist
3095,https://github.com/kaelzhang/node-ignore,https://github.com/epoberezkin/fast-deep-equal
3097,https://github.com/kaelzhang/node-ignore,https://github.com/chzyer/readline
3098,https://github.com/kaelzhang/node-ignore,https://github.com/heim-rs/darwin-libproc
3099,https://github.com/kaelzhang/node-ignore,https://github.com/boa-dev/boa
3101,https://github.com/tklauser/go-sysconf,https://github.com/eslint/eslint
3103,https://github.com/tklauser/go-sysconf,https://github.com/nodeca/js-yaml
3117,https://github.com/tklauser/go-sysconf,https://github.com/pnpm/cmd-shim
3122,https://github.com/tklauser/go-sysconf,https://github.com/immerjs/immer
3123,https://github.com/tklauser/go-sysconf,https://github.com/salesforce/tough-cookie
3126,https://github.com/tklauser/go-sysconf,https://github.com/swc-project/swc
3131,https://github.com/tklauser/go-sysconf,https://github.com/gulpjs/gulp
3132,https://github.com/tklauser/go-sysconf,https://github.com/sheetjs/js-crc32
3134,https://github.com/tklauser/go-sysconf,https://github.com/mmcloughlin/addchain
3136,https://github.com/tklauser/go-sysconf,https://github.com/browserslist/browserslist
3139,https://github.com/tklauser/go-sysconf,https://github.com/numpy/numpy
3143,https://github.com/tklauser/go-sysconf,https://github.com/emotion-js/emotion
3146,https://github.com/tklauser/go-sysconf,https://github.com/prettier/prettier
3148,https://github.com/tklauser/go-sysconf,https://github.com/motdotla/dotenv
3150,https://github.com/tklauser/go-sysconf,https://github.com/heim-rs/darwin-libproc
3157,https://github.com/vitest-dev/vitest,https://github.com/browserslist/browserslist
3163,https://github.com/vitest-dev/vitest,https://github.com/vercel/swr
3164,https://github.com/vitest-dev/vitest,https://github.com/import-js/eslint-plugin-import
3166,https://github.com/vitest-dev/vitest,https://github.com/pnpm/cmd-shim
3168,https://github.com/vitest-dev/vitest,https://github.com/electron/electron
3173,https://github.com/vitest-dev/vitest,https://github.com/mattn/go-isatty
3180,https://github.com/vitest-dev/vitest,https://github.com/facebook/react
3181,https://github.com/vitest-dev/vitest,https://github.com/salesforce/tough-cookie
3201,https://github.com/vitest-dev/vitest,https://github.com/brooooooklyn/snappy
3202,https://github.com/vitest-dev/vitest,https://github.com/lukeed/polka
3204,https://github.com/vitest-dev/vitest,https://github.com/biomejs/biome
3208,https://github.com/google/flatbuffers,https://github.com/browserslist/browserslist
3211,https://github.com/google/flatbuffers,https://github.com/debug-js/debug
3213,https://github.com/google/flatbuffers,https://github.com/electron/electron
3214,https://github.com/google/flatbuffers,https://github.com/ethers-io/ethers.js
3216,https://github.com/google/flatbuffers,https://github.com/boa-dev/boa
3225,https://github.com/biomejs/biome,https://github.com/babel/babel
3229,https://github.com/fastify/fastify,https://github.com/boa-dev/boa
3232,https://github.com/fastify/fastify,https://github.com/facebook/react
3235,https://github.com/fastify/fastify,https://github.com/axios/axios
3237,https://github.com/fastify/fastify,https://github.com/electron/electron
3238,https://github.com/fastify/fastify,https://github.com/eslint/eslint
3239,https://github.com/fastify/fastify,https://github.com/clap-rs/clap
3240,https://github.com/fastify/fastify,https://github.com/alexeyraspopov/picocolors
3245,https://github.com/servo/rust-smallvec,https://github.com/floating-ui/floating-ui
3246,https://github.com/servo/rust-smallvec,https://github.com/level/levelup
3247,https://github.com/servo/rust-smallvec,https://github.com/babel/babel
3249,https://github.com/servo/rust-smallvec,https://github.com/mattn/go-isatty
3250,https://github.com/servo/rust-smallvec,https://github.com/prettier/prettier
3254,https://github.com/servo/rust-smallvec,https://github.com/fastify/fastify
3255,https://github.com/servo/rust-smallvec,https://github.com/boa-dev/boa
3256,https://github.com/servo/rust-smallvec,https://github.com/ajv-validator/ajv
3257,https://github.com/servo/rust-smallvec,https://github.com/biomejs/biome
3264,https://github.com/servo/rust-smallvec,https://github.com/mochajs/mocha
3266,https://github.com/servo/rust-smallvec,https://github.com/humanwhocodes/object-schema
3268,https://github.com/servo/rust-smallvec,https://github.com/node-fetch/node-fetch
3270,https://github.com/servo/rust-smallvec,https://github.com/go-task/slim-sprig
3273,https://github.com/servo/rust-smallvec,https://github.com/debug-js/debug
3277,https://github.com/servo/rust-smallvec,https://github.com/gulpjs/gulp
3279,https://github.com/servo/rust-smallvec,https://github.com/ljharb/qs
3281,https://github.com/supranational/blst,https://github.com/status-im/nimbus-eth2
3283,https://github.com/supranational/blst,https://github.com/eth-infinitism/account-abstraction
3284,https://github.com/supranational/blst,https://github.com/sigp/lighthouse
3288,https://github.com/supranational/blst,https://github.com/consensys/teku
3291,https://github.com/supranational/blst,https://github.com/crate-crypto/go-ipa
3292,https://github.com/supranational/blst,https://github.com/ethereum/remix-project
3294,https://github.com/supranational/blst,https://github.com/chainsafe/lodestar
3295,https://github.com/supranational/blst,https://github.com/nomicfoundation/hardhat
3298,https://github.com/supranational/blst,https://github.com/alloy-rs/core
3299,https://github.com/supranational/blst,https://github.com/bluealloy/revm
3300,https://github.com/supranational/blst,https://github.com/ipfs/js-ipfs
3305,https://github.com/status-im/nimbus-eth2,https://github.com/protofire/solhint
3308,https://github.com/status-im/nimbus-eth2,https://github.com/ethereum/solidity
3316,https://github.com/status-im/nimbus-eth2,https://github.com/paradigmxyz/reth
3319,https://github.com/status-im/nimbus-eth2,https://github.com/ipfs/js-ipfs
3323,https://github.com/status-im/nimbus-eth2,https://github.com/grandinetech/grandine
3326,https://github.com/safe-global/safe-smart-account,https://github.com/eth-infinitism/account-abstraction
3327,https://github.com/safe-global/safe-smart-account,https://github.com/ethers-io/ethers.js
3329,https://github.com/safe-global/safe-smart-account,https://github.com/consensys/teku
3334,https://github.com/safe-global/safe-smart-account,https://github.com/ethereum/go-ethereum
3339,https://github.com/eth-infinitism/account-abstraction,https://github.com/alloy-rs/core
3342,https://github.com/crate-crypto/go-ipa,https://github.com/consensys/teku
3348,https://github.com/paradigmxyz/reth,https://github.com/libp2p/go-libp2p
3351,https://github.com/paradigmxyz/reth,https://github.com/chainsafe/lodestar
3360,https://github.com/paradigmxyz/reth,https://github.com/erigontech/erigon
3361,https://github.com/paradigmxyz/reth,https://github.com/grandinetech/grandine
3363,https://github.com/libp2p/go-libp2p,https://github.com/ethers-io/ethers.js
3365,https://github.com/libp2p/go-libp2p,https://github.com/crate-crypto/go-ipa
3369,https://github.com/libp2p/go-libp2p,https://github.com/bluealloy/revm
3372,https://github.com/libp2p/go-libp2p,https://github.com/ipfs/js-ipfs
3373,https://github.com/libp2p/go-libp2p,https://github.com/ethereumjs/ethereumjs-monorepo
3376,https://github.com/libp2p/go-libp2p,https://github.com/ethereum/solc-js
3388,https://github.com/quic-go/quic-go,https://github.com/chainsafe/lodestar
3390,https://github.com/quic-go/quic-go,https://github.com/grandinetech/grandine
3391,https://github.com/quic-go/quic-go,https://github.com/ethereum/solidity
3394,https://github.com/quic-go/quic-go,https://github.com/bluealloy/revm
3398,https://github.com/grandinetech/grandine,https://github.com/chainsafe/lodestar
3400,https://github.com/grandinetech/grandine,https://github.com/ethereum/solidity
3403,https://github.com/grandinetech/grandine,https://github.com/ethereum/solc-js
3405,https://github.com/ethereum/solc-js,https://github.com/chainsafe/lodestar
3406,https://github.com/ethereum/solc-js,https://github.com/erigontech/erigon
3409,https://github.com/erigontech/erigon,https://github.com/chainsafe/lodestar
